year,state,week_number,week_start,week_end,biweekly_start,median_sample_size,n_polls,weighted_rep,weighted_dem,weighted_other,total_weight,dem_actual,rep_actual,other_actual,rep_won
2010,new-hampshire,48,2010-07-21,2010-07-27,2010-07-14,500,2,45.00000000000001,39.68843928805652,0,2.042900087740585,36.8465615447208,60.086208792417104,3.06722966286204,1
2010,new-hampshire,47,2010-07-14,2010-07-20,2010-07-07,500,1,49,37,0,0.44932896411722156,36.8465615447208,60.086208792417104,3.06722966286204,1
2010,new-hampshire,46,2010-07-07,2010-07-13,2010-06-30,500,1,49,37.00000000000001,0,0.9048374180359595,36.8465615447208,60.086208792417104,3.06722966286204,1
2010,new-hampshire,38,2010-05-12,2010-05-18,2010-05-05,500,1,50,38,0,0.49658530379140947,36.8465615447208,60.086208792417104,3.06722966286204,1
2010,new-hampshire,37,2010-05-05,2010-05-11,2010-04-28,500,1,50,38,0,1,36.8465615447208,60.086208792417104,3.06722966286204,1
2010,new-hampshire,36,2010-04-28,2010-05-04,2010-04-21,501.5,1,47,32,0,0.26157889005589857,36.8465615447208,60.086208792417104,3.06722966286204,1
2010,new-hampshire,35,2010-04-21,2010-04-27,2010-04-14,501.5,2,46.99999999999999,36.55653667973846,0,1.223780012332886,36.8465615447208,60.086208792417104,3.06722966286204,1
2010,new-hampshire,34,2010-04-14,2010-04-20,2010-04-07,503,2,47.48716521011345,39.18805798314424,0,1.6732590067607718,36.8465615447208,60.086208792417104,3.06722966286204,1
2010,new-hampshire,33,2010-04-07,2010-04-13,2010-03-31,501.5,1,50,35,0,0.5479902662606816,36.8465615447208,60.086208792417104,3.06722966286204,1
2010,new-hampshire,29,2010-03-10,2010-03-16,2010-03-03,503,1,47,37,0,0.44798701299455623,36.8465615447208,60.086208792417104,3.06722966286204,1
2010,new-hampshire,28,2010-03-03,2010-03-09,2010-02-24,503,1,47,37,0,0.9021350603293992,36.8465615447208,60.086208792417104,3.06722966286204,1
2010,new-hampshire,26,2010-02-17,2010-02-23,2010-02-10,530.5,1,46,39,0,0.2645815044410765,36.8465615447208,60.086208792417104,3.06722966286204,1
2010,new-hampshire,25,2010-02-10,2010-02-16,2010-02-03,530.5,3,44.83706121298253,37.60447345557904,0,1.0719613159851824,36.8465615447208,60.086208792417104,3.06722966286204,1
2010,new-hampshire,24,2010-02-03,2010-02-09,2010-01-27,558,2,43.68783602491802,36.22540322990162,0,1.0586418793029506,36.8465615447208,60.086208792417104,3.06722966286204,1
2010,new-hampshire,21,2010-01-13,2010-01-19,2010-01-06,558,1,49,40,0,0.4700691666691748,36.8465615447208,60.086208792417104,3.06722966286204,1
2010,new-hampshire,20,2010-01-06,2010-01-12,2009-12-30,558,1,49,40,0,0.9466030570784415,36.8465615447208,60.086208792417104,3.06722966286204,1
2010,new-hampshire,19,2009-12-30,2010-01-05,2009-12-23,562,1,43,36,0,0.4983493779217534,36.8465615447208,60.086208792417104,3.06722966286204,1
2010,new-hampshire,18,2009-12-23,2009-12-29,2009-12-16,562,1,43,36,0,1.0035524090561587,36.8465615447208,60.086208792417104,3.06722966286204,1
2010,new-hampshire,7,2009-10-07,2009-10-13,2009-09-30,558,1,40,33,0,0.3160406621003277,36.8465615447208,60.086208792417104,3.06722966286204,1
2010,new-hampshire,6,2009-09-30,2009-10-06,2009-09-23,558,2,40.44133997936637,33.44133997936636,0,1.1392040158045562,36.8465615447208,60.086208792417104,3.06722966286204,1
2010,new-hampshire,5,2009-09-23,2009-09-29,2009-09-16,565,1,41,34,0,1.006175621117394,36.8465615447208,60.086208792417104,3.06722966286204,1
2010,new-hampshire,4,2009-09-16,2009-09-22,2009-09-09,558,1,46,38,0,0.4253361710672513,36.8465615447208,60.086208792417104,3.06722966286204,1
2010,new-hampshire,3,2009-09-09,2009-09-15,2009-09-02,558,1,46,38,0,0.856521866071803,36.8465615447208,60.086208792417104,3.06722966286204,1
2010,north-carolina,62,2010-10-27,2010-11-02,2010-10-20,600,3,50.974083312971594,38.505894910058345,0,1.6908639299925738,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,61,2010-10-20,2010-10-26,2010-10-13,600,3,49.23733239608297,37.25247303620457,0,1.8516290216460325,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,60,2010-10-13,2010-10-19,2010-10-06,600,2,49.42777452912847,39.28611273543577,0,1.2699996489321417,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,59,2010-10-06,2010-10-12,2010-09-29,600,1,52,38,0,0.9128709291752769,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,58,2010-09-29,2010-10-05,2010-09-22,600,1,49,36,0,0.4331445926379559,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,57,2010-09-22,2010-09-28,2010-09-15,600,2,49,34.06649708024361,0,1.2051171798489597,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,56,2010-09-15,2010-09-21,2010-09-08,600,3,52.83857360718474,32.269404745520866,0,1.3616441045542886,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,55,2010-09-08,2010-09-14,2010-09-01,600,2,56.560522533123724,35.439477466876276,0,1.3921556945814082,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,54,2010-09-01,2010-09-07,2010-08-25,600,1,43,38,0,0.4466101862408064,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,53,2010-08-25,2010-08-31,2010-08-18,600,1,43.00000000000001,38,0,0.8993624717263177,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,50,2010-08-04,2010-08-10,2010-07-28,600,2,44.471665568900974,38.64149967067029,0,0.8284831775234098,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,49,2010-07-28,2010-08-03,2010-07-21,600,3,44.40543629859852,38.411007278267064,0,1.9408920348655225,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,48,2010-07-21,2010-07-27,2010-07-14,600,1,44,37,0,0.5488116360940264,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,47,2010-07-14,2010-07-20,2010-07-07,600,1,46.00000000000001,36,0,0.392783607524738,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,46,2010-07-07,2010-07-13,2010-06-30,600,2,48.18591770321689,36.36431961720282,0,1.2442873407898132,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,45,2010-06-30,2010-07-06,2010-06-23,600,4,47.57210052615125,37.41695840893227,0,1.8739969337000857,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,44,2010-06-23,2010-06-29,2010-06-16,600.5,3,43.36651178132743,37.81298266423024,0,1.9346641516385907,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,42,2010-06-09,2010-06-15,2010-06-02,600,2,47.61295007253131,37.79028744560152,0,0.6818597668283886,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,41,2010-06-02,2010-06-08,2010-05-26,600,2,47.612950072531305,37.79028744560152,0,1.3730969515658555,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,38,2010-05-12,2010-05-18,2010-05-05,600,2,45.27732355030677,41.08907057987729,0,0.846208607105122,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,37,2010-05-05,2010-05-11,2010-04-28,600,2,45.277323550306775,41.08907057987729,0,1.70405487364276,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,35,2010-04-21,2010-04-27,2010-04-14,600,1,50,32,0,0.4101793489790527,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,34,2010-04-14,2010-04-20,2010-04-07,600,2,47.52380353020889,33.768711764136505,0,1.2781276603359324,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,33,2010-04-07,2010-04-13,2010-03-31,600,1,43,37,0,0.9104737541141646,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,31,2010-03-24,2010-03-30,2010-03-17,600,1,51,35,0,0.4101793489790527,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,30,2010-03-17,2010-03-23,2010-03-10,600,2,47.031196501620535,35.39688034983795,0,1.3695454531005673,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,29,2010-03-10,2010-03-16,2010-03-03,600,1,41,36,0,1.094566581804923,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,27,2010-02-24,2010-03-02,2010-02-17,600,2,51.52105563068614,32.098680461642324,0,0.7314698841948186,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,26,2010-02-17,2010-02-23,2010-02-10,600,3,49.313847081048536,32.33214920979298,0,1.987933850664184,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,25,2010-02-10,2010-02-16,2010-02-03,600,1,43,33,0,1.0369505239125039,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,24,2010-02-03,2010-02-09,2010-01-27,600,1,47,37,0,0.24878635113676334,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,23,2010-01-27,2010-02-02,2010-01-20,600,1,47,37,0,0.5009941881833578,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,17,2009-12-16,2009-12-22,2009-12-09,600,1,42,37,0,0.4041910454133475,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,16,2009-12-09,2009-12-15,2009-12-02,600,2,41.459806740092006,35.64951685023001,0,1.1151350239486528,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,15,2009-12-02,2009-12-08,2009-11-25,600,1,40,32,0,0.6065306597126334,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,13,2009-11-18,2009-11-24,2009-11-11,600,1,45,34,0,0.2966718560699441,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,12,2009-11-11,2009-11-17,2009-11-04,600,1,45,34,0,0.5974237533911415,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,11,2009-11-04,2009-11-10,2009-10-28,600,1,42,35,0,0.4065696597405991,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,10,2009-10-28,2009-11-03,2009-10-21,600,2,42.49947978880976,34.500520211190235,0,1.0912625461119945,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,9,2009-10-21,2009-10-27,2009-10-14,600,1,44,33,0,0.5488116360940264,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,4,2009-09-16,2009-09-22,2009-09-09,674.5,1,48,38,0,0.4275509618891182,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,3,2009-09-09,2009-09-15,2009-09-02,674.5,2,45.88605580431749,35.53373177170374,0,1.3293405197052215,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-carolina,2,2009-09-02,2009-09-08,2009-08-26,749,1,42,31,0,0.8950240727420223,43.0466162847043,54.8121315194022,2.14125219589343,1
2010,north-dakota,62,2010-10-27,2010-11-02,2010-10-20,500,1,72,25,0,0.301194211912202,22.2001894908063,76.1690157377984,1.63079477139527,1
2010,north-dakota,61,2010-10-20,2010-10-26,2010-10-13,500,1,72,25,0,0.6065306597126334,22.2001894908063,76.1690157377984,1.63079477139527,1
2010,north-dakota,57,2010-09-22,2010-09-28,2010-09-15,500,1,68,25,0,0.49658530379140947,22.2001894908063,76.1690157377984,1.63079477139527,1
2010,north-dakota,56,2010-09-15,2010-09-21,2010-09-08,500,1,68,25,0,1,22.2001894908063,76.1690157377984,1.63079477139527,1
2010,north-dakota,52,2010-08-18,2010-08-24,2010-08-11,500,1,69,25,0,0.2725317930340126,22.2001894908063,76.1690157377984,1.63079477139527,1
2010,north-dakota,51,2010-08-11,2010-08-17,2010-08-04,500,1,69,25,0,0.5488116360940264,22.2001894908063,76.1690157377984,1.63079477139527,1
2010,north-dakota,49,2010-07-28,2010-08-03,2010-07-21,500,1,69,22,0,0.2725317930340126,22.2001894908063,76.1690157377984,1.63079477139527,1
2010,north-dakota,48,2010-07-21,2010-07-27,2010-07-14,500,1,69,22,0,0.5488116360940264,22.2001894908063,76.1690157377984,1.63079477139527,1
2010,north-dakota,44,2010-06-23,2010-06-29,2010-06-16,500,1,73,19,0,0.2725317930340126,22.2001894908063,76.1690157377984,1.63079477139527,1
2010,north-dakota,43,2010-06-16,2010-06-22,2010-06-09,500,1,73,19,0,0.5488116360940264,22.2001894908063,76.1690157377984,1.63079477139527,1
2010,north-dakota,40,2010-05-26,2010-06-01,2010-05-19,500,1,72,23,0,0.2725317930340126,22.2001894908063,76.1690157377984,1.63079477139527,1
2010,north-dakota,39,2010-05-19,2010-05-25,2010-05-12,500,1,72,23,0,0.5488116360940264,22.2001894908063,76.1690157377984,1.63079477139527,1
2010,north-dakota,35,2010-04-21,2010-04-27,2010-04-14,500,1,69,24,0,0.49658530379140947,22.2001894908063,76.1690157377984,1.63079477139527,1
2010,north-dakota,34,2010-04-14,2010-04-20,2010-04-07,500,1,69,24,0,1,22.2001894908063,76.1690157377984,1.63079477139527,1
2010,north-dakota,31,2010-03-24,2010-03-30,2010-03-17,500,1,68,25,0,0.49658530379140947,22.2001894908063,76.1690157377984,1.63079477139527,1
2010,north-dakota,30,2010-03-17,2010-03-23,2010-03-10,500,1,68,25,0,1,22.2001894908063,76.1690157377984,1.63079477139527,1
2010,ohio,62,2010-10-27,2010-11-02,2010-10-20,750,7,56.43892338839229,37.853117118768935,0,4.960351425331638,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,61,2010-10-20,2010-10-26,2010-10-13,750,7,54.98662034897471,36.09777114804767,0,4.470935000745167,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,60,2010-10-13,2010-10-19,2010-10-06,750,7,55.49296538449405,36.853090849243785,0,4.68887499224726,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,59,2010-10-06,2010-10-12,2010-09-29,750,5,53.33003759750295,35.423441498492714,0,3.108452336450669,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,58,2010-09-29,2010-10-05,2010-09-22,750,6,51.53491981413778,36.813335656214164,0,3.389298730392519,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,57,2010-09-22,2010-09-28,2010-09-15,750,6,49.421635341169015,37.408285888497105,0,4.078869264708117,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,56,2010-09-15,2010-09-21,2010-09-08,750,7,51.39380134173738,38.912730182331366,0,4.1185066410474205,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,55,2010-09-08,2010-09-14,2010-09-01,730,6,50.697851406065915,39.29753532673283,0,5.188131743719329,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,54,2010-09-01,2010-09-07,2010-08-25,649,3,48.31361709230905,38.205960123067094,0,1.890558069821176,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,53,2010-08-25,2010-08-31,2010-08-18,630,2,46.162729918716174,39.744094878074264,0,1.6981734897507874,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,52,2010-08-18,2010-08-24,2010-08-11,630,1,48,39,0,0.4902580928579201,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,51,2010-08-11,2010-08-17,2010-08-04,630,2,46.74519498999146,38.24711699399488,0,1.3180335930308926,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,50,2010-08-04,2010-08-10,2010-07-28,624.5,2,43.4239676889597,37.69587075583879,0,1.1614380904381725,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,49,2010-07-28,2010-08-03,2010-07-21,630,1,44,40,0,0.9872585618519489,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,48,2010-07-21,2010-07-27,2010-07-14,624.5,1,45,39,0,0.49241222307283533,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,47,2010-07-14,2010-07-20,2010-07-07,624.5,1,45,39,0,0.9915964474044784,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,45,2010-06-30,2010-07-06,2010-06-23,619,3,40.46070197511494,40.47532117215862,0,1.3487795493944865,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,44,2010-06-23,2010-06-29,2010-06-16,619,3,40.46070197511494,40.47532117215862,0,2.716108469373957,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,42,2010-06-09,2010-06-15,2010-06-02,624.5,1,43,43,0,0.2695041161214706,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,41,2010-06-02,2010-06-08,2010-05-26,624.5,1,43,43,0,0.5427146435140493,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,40,2010-05-26,2010-06-01,2010-05-19,630,1,46,47,0,0.31014485299135275,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,39,2010-05-19,2010-05-25,2010-05-12,630,1,46,47,0,0.6245550374193697,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,38,2010-05-12,2010-05-18,2010-05-05,624.5,1,42,43,0,0.24385740858141494,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,37,2010-05-05,2010-05-11,2010-04-28,624.5,1,42,43,0,0.4910685167675585,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,36,2010-04-28,2010-05-04,2010-04-21,630,1,37,40,0,0.7088709334866633,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,35,2010-04-21,2010-04-27,2010-04-14,630,1,37,40,0,1.4274907615558923,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,34,2010-04-14,2010-04-20,2010-04-07,624.5,1,39,43,0,0.2671324069895896,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,33,2010-04-07,2010-04-13,2010-03-31,624.5,1,39,43,0,0.5379386078283914,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,32,2010-03-31,2010-04-06,2010-03-24,630,2,39.3249067771612,39.8375466114194,0,1.1417060357904232,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,31,2010-03-24,2010-03-30,2010-03-17,630,3,39.576614760340355,39.26089744064705,0,2.705683280448949,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,30,2010-03-17,2010-03-23,2010-03-10,630,1,41,36,0,0.8187307530779818,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,29,2010-03-10,2010-03-16,2010-03-03,810,1,44,39,0,0.2366405218858401,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,28,2010-03-03,2010-03-09,2010-02-24,810,1,44,39,0,0.4765354916448371,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,27,2010-02-24,2010-03-02,2010-02-17,1001,1,40,37,0,0.5238819522796643,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,26,2010-02-17,2010-02-23,2010-02-10,1001,1,40,37,0,1.054968699798093,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,25,2010-02-10,2010-02-16,2010-02-03,810,1,43,39,0,0.2890333861238272,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,24,2010-02-03,2010-02-09,2010-01-27,810,1,43,39,0,0.5820417638562166,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,21,2010-01-13,2010-01-19,2010-01-06,1001,2,39.898646154951535,33.48455384710132,0,0.8475487016894511,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,20,2010-01-06,2010-01-12,2009-12-30,1001,2,39.898646154951535,33.48455384710131,0,1.7067534927402195,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,16,2009-12-09,2009-12-15,2009-12-02,1074,1,38,36,0,0.3065824397490869,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,15,2009-12-02,2009-12-08,2009-11-25,1074,1,38,36,0,0.6173812181076279,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,12,2009-11-11,2009-11-17,2009-11-04,1076.5,1,39,36,0,0.45893087424658796,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,11,2009-11-04,2009-11-10,2009-10-28,1076.5,1,39,36,0,0.9241732905558593,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,6,2009-09-30,2009-10-06,2009-09-23,1074,1,41,40,0,0.18595164943732234,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,5,2009-09-23,2009-09-29,2009-09-16,1074,1,41,40,0,0.3744606375130088,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,4,2009-09-16,2009-09-22,2009-09-09,1076.5,1,30.999999999999996,42,0,0.4060972886507584,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,ohio,3,2009-09-09,2009-09-15,2009-09-02,1076.5,1,31,41.99999999999999,0,0.8177795145168844,39.4038894937954,56.8462985747679,3.74981193143662,1
2010,oklahoma,60,2010-10-13,2010-10-19,2010-10-06,500,1,62,22,0,0.2527161235769225,26.1331896640715,70.6367097903851,3.23010054554339,1
2010,oklahoma,59,2010-10-06,2010-10-12,2010-09-29,500,1,62,22,0,0.5089077780744714,26.1331896640715,70.6367097903851,3.23010054554339,1
2010,oklahoma,58,2010-09-29,2010-10-05,2010-09-22,500,1,68,26,0,0.301194211912202,26.1331896640715,70.6367097903851,3.23010054554339,1
2010,oklahoma,57,2010-09-22,2010-09-28,2010-09-15,500,1,68,26,0,0.6065306597126334,26.1331896640715,70.6367097903851,3.23010054554339,1
2010,oklahoma,54,2010-09-01,2010-09-07,2010-08-25,500,1,67,24,0,0.301194211912202,26.1331896640715,70.6367097903851,3.23010054554339,1
2010,oklahoma,53,2010-08-25,2010-08-31,2010-08-18,500,1,67,24,0,0.6065306597126334,26.1331896640715,70.6367097903851,3.23010054554339,1
2010,oklahoma,50,2010-08-04,2010-08-10,2010-07-28,500,1,65,31,0,0.2725317930340126,26.1331896640715,70.6367097903851,3.23010054554339,1
2010,oklahoma,49,2010-07-28,2010-08-03,2010-07-21,500,1,65,31,0,0.5488116360940264,26.1331896640715,70.6367097903851,3.23010054554339,1
2010,oklahoma,46,2010-07-07,2010-07-13,2010-06-30,500,1,65,26,0,0.2725317930340126,26.1331896640715,70.6367097903851,3.23010054554339,1
2010,oklahoma,45,2010-06-30,2010-07-06,2010-06-23,500,1,65,26,0,0.5488116360940264,26.1331896640715,70.6367097903851,3.23010054554339,1
2012,arizona,62,2012-10-31,2012-11-06,2012-10-24,595,1,51,46,0,0.9980793041877888,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,arizona,61,2012-10-24,2012-10-30,2012-10-17,547.5,1,50,44,0,0.38853299575047295,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,arizona,60,2012-10-17,2012-10-23,2012-10-10,547.5,2,49.99999999999999,44,0,0.78240937213413,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,arizona,59,2012-10-10,2012-10-16,2012-10-03,595,2,43,45,0,0.2725317930340126,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,arizona,58,2012-10-03,2012-10-09,2012-09-26,595,2,43,43.43590895555445,0,0.7986411211607093,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,arizona,57,2012-09-26,2012-10-02,2012-09-19,621.5,2,44.90008325008424,40.47502081252106,0,0.9376605840142933,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,arizona,56,2012-09-19,2012-09-25,2012-09-12,743,1,47,41,0,0.8203337796861792,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,arizona,55,2012-09-12,2012-09-18,2012-09-05,767,1,44,43,0,0.46260668948665634,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,arizona,54,2012-09-05,2012-09-11,2012-08-29,767,1,44,43,0,0.9315754734477082,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,arizona,49,2012-08-01,2012-08-07,2012-07-25,743,1,38,38,0,0.2885660716869815,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,arizona,48,2012-07-25,2012-07-31,2012-07-18,743,1,38,38,0,0.5811007081437786,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,arizona,44,2012-06-27,2012-07-03,2012-06-20,621.5,1,47,31,0,0.4454082924874413,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,arizona,43,2012-06-20,2012-06-26,2012-06-13,621.5,1,47,31,0,0.8969421549263868,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,arizona,41,2012-06-06,2012-06-12,2012-05-30,743,1,43,41,0,0.5123747241796874,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,arizona,40,2012-05-30,2012-06-05,2012-05-23,743,1,43,41,0,1.0317959880562844,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,arizona,39,2012-05-23,2012-05-29,2012-05-16,621.5,1,48,35,0,0.36466946673542083,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,arizona,38,2012-05-16,2012-05-22,2012-05-09,621.5,1,48,35,0,0.7343541259702685,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,arizona,37,2012-05-09,2012-05-15,2012-05-02,743,1,44,40,0,0.30144265639865064,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,arizona,36,2012-05-02,2012-05-08,2012-04-25,743,1,44,40,0,0.6070309654698752,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,arizona,29,2012-03-14,2012-03-20,2012-03-07,621.5,1,47,34,0,0.4454082924874413,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,arizona,28,2012-03-07,2012-03-13,2012-02-29,621.5,1,47,34,0,0.8969421549263868,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,arizona,26,2012-02-22,2012-02-28,2012-02-15,743,2,43.32364349436432,30.985465241546468,0,1.228637957189091,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,arizona,25,2012-02-15,2012-02-21,2012-02-08,743,2,43.32364349436431,30.985465241546468,0,2.4741730127905277,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,arizona,13,2011-11-23,2011-11-29,2011-11-16,500,1,40,36,0,0.4065696597405991,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,arizona,12,2011-11-16,2011-11-22,2011-11-09,500,1,40,36,0,0.8187307530779818,46.2036121603515,49.2309070696463,4.56548077000226,1
2012,california,62,2012-10-31,2012-11-06,2012-10-24,815,2,32.6362463016185,54.72750739676301,0,0.7492206793954923,62.5242844721446,37.4757155278554,0,0
2012,california,61,2012-10-24,2012-10-30,2012-10-17,815,3,34.05082687027176,54.79937175954258,0,2.0491726314309826,62.5242844721446,37.4757155278554,0,0
2012,california,60,2012-10-17,2012-10-23,2012-10-10,848,2,37.016665839886144,56.22916770014231,0,1.414676728451973,62.5242844721446,37.4757155278554,0,0
2012,california,59,2012-10-10,2012-10-16,2012-10-03,693.5,2,34.361148468525016,57.833109188849875,0,1.212213831386659,62.5242844721446,37.4757155278554,0,0
2012,california,58,2012-10-03,2012-10-09,2012-09-26,848,1,35,54,0,0.7972535403164854,62.5242844721446,37.4757155278554,0,0
2012,california,56,2012-09-19,2012-09-25,2012-09-12,875,1,31,57,0,0.5041886965076571,62.5242844721446,37.4757155278554,0,0
2012,california,55,2012-09-12,2012-09-18,2012-09-05,875,2,32.6474163275788,56.4508612241404,0,1.3995981638696735,62.5242844721446,37.4757155278554,0,0
2012,california,54,2012-09-05,2012-09-11,2012-08-29,848,1,37,55,0,0.7860817567542748,62.5242844721446,37.4757155278554,0,0
2012,california,45,2012-07-04,2012-07-10,2012-06-27,1211.5,1,32,51,0,0.3759245005243531,62.5242844721446,37.4757155278554,0,0
2012,california,44,2012-06-27,2012-07-03,2012-06-20,1211.5,1,32,51,0,0.7570189807354026,62.5242844721446,37.4757155278554,0,0
